State,Latitude,Longitude,fid
Telangana,17.9149892,78.14681286,91
Telangana,17.88224249,80.86012111,94
Telangana,17.8859789,78.77684308,93
Telangana,16.39013632,78.66292635,265
Telangana,16.55594962,77.9054819,242
Telangana,16.38644406,78.67197557,266
Telangana,19.14830027,79.42635625,4421
Telangana,17.64383914,77.54523689,128
Telangana,16.56449498,77.9505981,241
Telangana,16.40795299,78.70003587,264
Telangana,16.2657137,77.78164565,269
Telangana,16.15314641,77.76327125,270
Telangana,17.92779793,78.02050675,88
Telangana,17.96465776,78.05978721,79
Telangana,17.79265147,77.67203324,321
Telangana,16.48916156,77.92807426,252
Telangana,17.97941475,78.41630888,322
Telangana,17.78861475,77.66404295,319
Telangana,17.78842485,77.67281927,320
Telangana,16.42854748,78.0687687,263
Telangana,17.92251594,77.8224898,90
Telangana,17.9030202,79.03154754,92
Telangana,16.53927685,77.93511792,244
Telangana,17.94930379,77.82913773,83
Telangana,17.94673869,77.92282236,84
Telangana,18.00528214,78.05644265,73
Telangana,17.97176694,78.01033399,81
Telangana,16.00606333,77.75666088,271
Telangana,17.98747772,78.06565042,74
Telangana,18.04325489,78.45211955,71
Telangana,18.03024123,78.78976443,72
Telangana,15.9020379,78.00260925,272
Telangana,17.98091037,78.41525586,78
Telangana,16.55030613,77.93094241,243
Telangana,18.00174556,77.73445899,75
Telangana,17.60548225,77.94745767,129
Telangana,17.54836791,79.18847728,130
Telangana,16.6217481,78.47151572,236
Telangana,16.62301882,78.04605085,235
Telangana,17.65453616,77.54996587,127
Telangana,16.61549287,79.29445832,237
Telangana,16.63973114,78.77559498,232
Telangana,16.65027752,77.48234634,231
Telangana,16.62296515,77.88983864,234
Telangana,16.63119115,77.6627894,233
Telangana,17.99352273,78.43472765,76
Telangana,16.60253369,77.67464513,326
Telangana,17.96344073,78.01596239,80
Telangana,17.92042372,78.01979071,89
Telangana,18.2205133,78.32734898,54
Telangana,16.48199128,77.91262335,253
Telangana,16.49945588,78.35019656,248
Telangana,18.22336037,78.30111894,53
Telangana,16.49547132,78.42068889,250
Telangana,16.49905758,78.38128424,249
Telangana,16.43795269,78.06426742,260
Telangana,18.23463059,78.34405525,48
Telangana,18.23840563,78.33888761,47
Telangana,18.22835503,79.00213718,50
Telangana,18.22442022,78.9945697,51
Telangana,18.22987501,78.68065321,49
Telangana,18.13540959,77.71576339,59
Telangana,18.11532255,79.31775792,62
Telangana,18.12072013,79.31151429,61
Telangana,18.15470573,78.29209364,55
Telangana,18.14510618,78.65086664,58
Telangana,18.06283231,78.98747682,68
Telangana,18.05916744,78.98357106,67
Telangana,18.05633572,78.40768947,70
Telangana,18.05840515,78.98837514,69
Telangana,18.11394714,79.31307914,64
Telangana,18.12517148,78.48798504,60
Telangana,18.27734395,78.46885524,41
Telangana,16.50483064,78.45605918,247
Telangana,17.87332421,77.72832361,95
Telangana,18.28001495,78.85679968,39
Telangana,18.28086592,78.10604476,40
Telangana,18.24829727,78.26066046,45
Telangana,17.57170892,78.42824389,133
Telangana,18.24362854,78.67700695,46
Telangana,17.83857331,78.0170251,100
Telangana,17.80199054,79.15305347,102
Telangana,17.82860023,78.3286516,101
Telangana,17.87244081,77.73173066,96
Telangana,18.27469357,78.46991603,42
Telangana,16.48918157,77.91862705,251
Telangana,18.25997695,78.30303843,43
Telangana,18.2529617,78.29646748,44
Telangana,17.86450607,78.78971726,98
Telangana,17.86636821,78.0157142,97
Tripura,23.43268583,91.27673686,1212
Uttar Pradesh,30.45524665,77.73013709,1292
Uttar Pradesh,29.75743274,77.82206944,1353
Uttar Pradesh,29.05205354,79.18600396,1364
Uttar Pradesh,29.20585068,79.08892766,1223
Uttar Pradesh,29.04954004,79.22058929,1265
Uttar Pradesh,29.08642201,79.28512131,1224
Uttar Pradesh,29.06712306,79.19590884,1362
Uttar Pradesh,29.81858704,78.15904804,1281
Uttar Pradesh,29.91788773,77.7547924,1214
Uttar Pradesh,29.86799816,77.73568438,1218
Uttar Pradesh,29.88032429,77.74120273,1217
Uttar Pradesh,29.87573085,77.76114828,1263
Uttar Pradesh,29.62465599,78.0015859,1221
Uttar Pradesh,29.62342349,77.99665624,1222
Uttar Pradesh,29.73809648,77.93068102,1219
Uttar Pradesh,29.71192966,77.83227507,1220
Uttar Pradesh,29.82288444,78.15603116,1282
Uttar Pradesh,29.63202836,78.00141874,1294
Uttar Pradesh,30.44999165,77.72606827,1293
Uttar Pradesh,29.91709543,77.74960298,1215
Uttar Pradesh,29.93155357,77.76826995,1262
Uttarakhand,27.80224061,79.28642668,1421
Uttarakhand,27.80127257,79.28548767,1420
Uttarakhand,27.80366431,79.27899546,1418
Uttarakhand,24.99258341,82.17602356,1417
Uttarakhand,24.79235599,78.4098412,1288
Uttarakhand,25.45898985,79.46502434,784
Uttarakhand,25.23637956,81.56102954,796
Uttarakhand,25.45603805,79.70908966,785
Uttarakhand,25.44264616,79.71210637,786
Uttarakhand,25.37248846,81.87181456,1269
Uttarakhand,25.44848925,79.72142575,787
Uttarakhand,25.37123311,78.30721769,1270
Uttarakhand,25.4144691,79.43870706,1267
Uttarakhand,25.406989,79.43812898,1268
Uttarakhand,27.38830133,77.80813421,1338
Uttarakhand,25.55282089,80.3347995,781
Uttarakhand,26.09923626,79.60872525,1255
Uttarakhand,26.06742031,79.57028323,1335
Uttarakhand,25.56150557,80.33257548,780
Uttarakhand,25.81704516,79.69223976,1261
Uttarakhand,25.90708956,79.91648746,1259
Uttarakhand,25.83510735,79.65264262,1260
Uttarakhand,25.90801038,79.92059172,1313
Uttarakhand,25.85136698,79.42319325,1312
Uttarakhand,24.48714057,78.69487509,1291
Uttarakhand,26.47598234,80.26982447,1297
Uttarakhand,28.57870513,77.63150706,1295
Uttarakhand,27.51056617,81.52944554,1296
Uttarakhand,24.49406025,78.67054202,1290
Uttarakhand,25.06435524,82.29926596,1287
Uttarakhand,26.07568339,79.55778929,1256
Uttarakhand,25.23342355,81.55342684,798
Uttarakhand,25.79123743,80.13162935,782
Uttarakhand,25.23521744,81.55105528,797
Uttarakhand,28.1703264,79.537914,1360
Uttarakhand,27.92486685,78.07078272,1359
Uttarakhand,25.88923878,81.31374632,1334
Uttarakhand,27.13184757,79.2760406,1253
Uttarakhand,26.18291944,81.00655727,1254
Uttarakhand,27.58747675,79.73133646,1252
Uttarakhand,25.09753714,82.35520695,1279
Uttarakhand,24.99046994,82.17676407,1280
Uttarakhand,25.06567432,82.30220846,1286
Uttarakhand,27.38458939,77.80928308,1339
Uttarakhand,25.35239177,79.76879027,1273
Uttarakhand,27.61002263,79.68307009,1251
Uttarakhand,25.36578478,78.31791237,1271
Uttarakhand,25.0717509,82.20690435,799
Uttarakhand,25.064817,82.28619823,800
Uttarakhand,25.062878,82.30123639,1277
Uttarakhand,24.99785165,82.17326558,1278
Uttarakhand,25.31723356,79.81348376,1275
Uttarakhand,25.4184772,79.43937087,1266
Uttarakhand,25.32014042,78.52045454,1274
Uttarakhand,25.31257303,79.40320372,1276
Uttarakhand,27.57823889,79.73582986,1341
West Bengal,23.40436247,87.53699497,82
West Bengal,23.54215605,87.43159468,1300
West Bengal,23.56394096,87.12552242,1299
West Bengal,22.56821562,87.30648511,1302
West Bengal,23.36010924,86.42848333,1301
West Bengal,22.36908646,87.35493801,1307
West Bengal,23.71635094,87.06936231,1298
West Bengal,23.57940294,86.46598151,85
West Bengal,22.50690784,87.19483321,1304
West Bengal,22.53294606,87.30836794,1303
West Bengal,22.36605698,87.35647884,1306
West Bengal,24.36495524,88.11441989,99
West Bengal,24.37195615,88.11050476,77
West Bengal,23.58947349,86.46842425,86
